name,port,protocol
suucp,4031,UDP
vrts-auth-port,4032,TCP
vrts-auth-port,4032,UDP
sanavigator,4033,TCP
sanavigator,4033,UDP
ubxd,4034,TCP
ubxd,4034,UDP
wap-push-http,4035,TCP
wap-push-http,4035,UDP
wap-push-https,4036,TCP
wap-push-https,4036,UDP
ravehd,4037,TCP
ravehd,4037,UDP
fazzt-ptp,4038,TCP
fazzt-ptp,4038,UDP
fazzt-admin,4039,TCP
fazzt-admin,4039,UDP
yo-main,4040,TCP
yo-main,4040,UDP
houston,4041,TCP
houston,4041,UDP
ldxp,4042,TCP
ldxp,4042,UDP
nirp,4043,TCP
nirp,4043,UDP
ltp,4044,TCP
ltp,4044,UDP
npp,4045,TCP
npp,4045,UDP
acp-proto,4046,TCP
acp-proto,4046,UDP
ctp-state,4047,TCP
ctp-state,4047,UDP
wafs,4049,TCP
wafs,4049,UDP
cisco-wafs,4050,TCP
cisco-wafs,4050,UDP
cppdp,4051,TCP
cppdp,4051,UDP
interact,4052,TCP
interact,4052,UDP
ccu-comm-1,4053,TCP
ccu-comm-1,4053,UDP
ccu-comm-2,4054,TCP
ccu-comm-2,4054,UDP
ccu-comm-3,4055,TCP
ccu-comm-3,4055,UDP
lms,4056,TCP
lms,4056,UDP
wfm,4057,TCP
wfm,4057,UDP
kingfisher,4058,TCP
kingfisher,4058,UDP
dlms-cosem,4059,TCP
dlms-cosem,4059,UDP
dsmeter-iatc,4060,TCP
dsmeter_iatc,4060,TCP
dsmeter-iatc,4060,UDP
dsmeter_iatc,4060,UDP
ice-location,4061,TCP
ice-location,4061,UDP
ice-slocation,4062,TCP
ice-slocation,4062,UDP
ice-router,4063,TCP
ice-router,4063,UDP
ice-srouter,4064,TCP
ice-srouter,4064,UDP
avanti-cdp,4065,TCP
avanti_cdp,4065,TCP
avanti-cdp,4065,UDP
avanti_cdp,4065,UDP
pmas,4066,TCP
pmas,4066,UDP
idp,4067,TCP
idp,4067,UDP
ipfltbcst,4068,TCP
ipfltbcst,4068,UDP
minger,4069,TCP
minger,4069,UDP
tripe,4070,TCP
tripe,4070,UDP
aibkup,4071,TCP
aibkup,4071,UDP
zieto-sock,4072,TCP
zieto-sock,4072,UDP
iRAPP,4073,TCP
iRAPP,4073,UDP
cequint-cityid,4074,TCP
cequint-cityid,4074,UDP
perimlan,4075,TCP
perimlan,4075,UDP
seraph,4076,TCP
seraph,4076,UDP
,4077,TCP
ascomalarm,4077,UDP
cssp,4078,TCP
,4078,UDP
santools,4079,TCP
santools,4079,UDP
lorica-in,4080,TCP
lorica-in,4080,UDP
lorica-in-sec,4081,TCP
lorica-in-sec,4081,UDP
lorica-out,4082,TCP
lorica-out,4082,UDP
lorica-out-sec,4083,TCP
lorica-out-sec,4083,UDP
,4084,TCP
fortisphere-vm,4084,UDP
ezmessagesrv,4085,TCP
,4085,UDP
,4086,TCP
ftsync,4086,UDP
applusservice,4087,TCP
,4087,UDP
npsp,4088,TCP
,4088,UDP
opencore,4089,TCP
opencore,4089,UDP
omasgport,4090,TCP
omasgport,4090,UDP
ewinstaller,4091,TCP
ewinstaller,4091,UDP
ewdgs,4092,TCP
ewdgs,4092,UDP
pvxpluscs,4093,TCP
pvxpluscs,4093,UDP
sysrqd,4094,TCP
sysrqd,4094,UDP
xtgui,4095,TCP
xtgui,4095,UDP
bre,4096,TCP
bre,4096,UDP
patrolview,4097,TCP
patrolview,4097,UDP
drmsfsd,4098,TCP
drmsfsd,4098,UDP
dpcp,4099,TCP
dpcp,4099,UDP
igo-incognito,4100,TCP
igo-incognito,4100,UDP
brlp-0,4101,TCP
brlp-0,4101,UDP
brlp-1,4102,TCP
brlp-1,4102,UDP
brlp-2,4103,TCP
brlp-2,4103,UDP
brlp-3,4104,TCP
brlp-3,4104,UDP
shofar,4105,TCP
shofar,4105,UDP
synchronite,4106,TCP
synchronite,4106,UDP
j-ac,4107,TCP
j-ac,4107,UDP
accel,4108,TCP
accel,4108,UDP
izm,4109,TCP
izm,4109,UDP
g2tag,4110,TCP
g2tag,4110,UDP
xgrid,4111,TCP
xgrid,4111,UDP
apple-vpns-rp,4112,TCP
apple-vpns-rp,4112,UDP
aipn-reg,4113,TCP
aipn-reg,4113,UDP
jomamqmonitor,4114,TCP
jomamqmonitor,4114,UDP
cds,4115,TCP
cds,4115,UDP
smartcard-tls,4116,TCP
smartcard-tls,4116,UDP
hillrserv,4117,TCP
hillrserv,4117,UDP
netscript,4118,TCP
netscript,4118,UDP
assuria-slm,4119,TCP
assuria-slm,4119,UDP
e-builder,4121,TCP
e-builder,4121,UDP
fprams,4122,TCP
fprams,4122,UDP
z-wave,4123,TCP
z-wave,4123,UDP
tigv2,4124,TCP
tigv2,4124,UDP
opsview-envoy,4125,TCP
opsview-envoy,4125,UDP
ddrepl,4126,TCP
ddrepl,4126,UDP
unikeypro,4127,TCP
unikeypro,4127,UDP
nufw,4128,TCP
nufw,4128,UDP
nuauth,4129,TCP
nuauth,4129,UDP
fronet,4130,TCP
fronet,4130,UDP
stars,4131,TCP
stars,4131,UDP
nuts-dem,4132,TCP
nuts_dem,4132,TCP
nuts-dem,4132,UDP
nuts_dem,4132,UDP
nuts-bootp,4133,TCP
nuts_bootp,4133,TCP
nuts-bootp,4133,UDP
nuts_bootp,4133,UDP
nifty-hmi,4134,TCP
nifty-hmi,4134,UDP
cl-db-attach,4135,TCP
cl-db-attach,4135,UDP
cl-db-request,4136,TCP
cl-db-request,4136,UDP
cl-db-remote,4137,TCP
cl-db-remote,4137,UDP
nettest,4138,TCP
nettest,4138,UDP
thrtx,4139,TCP
thrtx,4139,UDP
cedros-fds,4140,TCP
cedros_fds,4140,TCP
cedros-fds,4140,UDP
cedros_fds,4140,UDP
oirtgsvc,4141,TCP
oirtgsvc,4141,UDP
oidocsvc,4142,TCP
oidocsvc,4142,UDP
oidsr,4143,TCP
oidsr,4143,UDP
vvr-control,4145,TCP
vvr-control,4145,UDP
tgcconnect,4146,TCP
tgcconnect,4146,UDP
vrxpservman,4147,TCP
vrxpservman,4147,UDP
hhb-handheld,4148,TCP
hhb-handheld,4148,UDP
agslb,4149,TCP
agslb,4149,UDP
PowerAlert-nsa,4150,TCP
PowerAlert-nsa,4150,UDP
menandmice-noh,4151,TCP
menandmice_noh,4151,TCP
menandmice-noh,4151,UDP
menandmice_noh,4151,UDP
idig-mux,4152,TCP
idig_mux,4152,TCP
idig-mux,4152,UDP
idig_mux,4152,UDP
mbl-battd,4153,TCP
mbl-battd,4153,UDP
atlinks,4154,TCP
atlinks,4154,UDP
bzr,4155,TCP
bzr,4155,UDP
stat-results,4156,TCP
stat-results,4156,UDP
stat-scanner,4157,TCP
stat-scanner,4157,UDP
stat-cc,4158,TCP
stat-cc,4158,UDP
nss,4159,TCP
nss,4159,UDP
jini-discovery,4160,TCP
jini-discovery,4160,UDP
omscontact,4161,TCP
omscontact,4161,UDP
omstopology,4162,TCP
omstopology,4162,UDP
silverpeakpeer,4163,TCP
silverpeakpeer,4163,UDP
silverpeakcomm,4164,TCP
silverpeakcomm,4164,UDP
altcp,4165,TCP
altcp,4165,UDP
joost,4166,TCP
joost,4166,UDP
ddgn,4167,TCP
ddgn,4167,UDP
pslicser,4168,TCP
pslicser,4168,UDP
iadt,4169,TCP
iadt-disc,4169,UDP
d-cinema-csp,4170,TCP
,4170,UDP
ml-svnet,4171,TCP
,4171,UDP
pcoip,4172,TCP
pcoip,4172,UDP
,4173,TCP
mma-discovery,4173,UDP
smcluster,4174,TCP
sm-disc,4174,UDP
bccp,4175,TCP
,4175,UDP
tl-ipcproxy,4176,TCP
,4176,UDP
wello,4177,TCP
wello,4177,UDP
storman,4178,TCP
storman,4178,UDP
MaxumSP,4179,TCP
MaxumSP,4179,UDP
httpx,4180,TCP
httpx,4180,UDP
macbak,4181,TCP
macbak,4181,UDP
pcptcpservice,4182,TCP
pcptcpservice,4182,UDP
cyborgnet,4183,TCP
cyborgnet,4183,UDP
universe-suite,4184,TCP
universe_suite,4184,TCP
universe-suite,4184,UDP
universe_suite,4184,UDP
wcpp,4185,TCP
wcpp,4185,UDP
boxbackupstore,4186,TCP
,4186,UDP
csc-proxy,4187,TCP
csc_proxy,4187,TCP
,4187,UDP
vatata,4188,TCP
vatata,4188,UDP
pcep,4189,TCP
,4189,UDP
sieve,4190,TCP
,4190,UDP
,4191,TCP
dsmipv6,4191,UDP
azeti,4192,TCP
azeti-bd,4192,UDP
pvxplusio,4193,TCP
,4193,UDP
eims-admin,4199,TCP
eims-admin,4199,UDP
corelccam,4300,TCP
corelccam,4300,UDP
d-data,4301,TCP
d-data,4301,UDP
d-data-control,4302,TCP
d-data-control,4302,UDP
srcp,4303,TCP
srcp,4303,UDP
owserver,4304,TCP
owserver,4304,UDP
batman,4305,TCP
batman,4305,UDP
pinghgl,4306,TCP
pinghgl,4306,UDP
visicron-vs,4307,TCP
visicron-vs,4307,UDP
compx-lockview,4308,TCP
compx-lockview,4308,UDP
dserver,4309,TCP
dserver,4309,UDP
mirrtex,4310,TCP
mirrtex,4310,UDP
p6ssmc,4311,TCP
,4311,UDP
pscl-mgt,4312,TCP
,4312,UDP
perrla,4313,TCP
,4313,UDP
choiceview-agt,4314,TCP
,4314,UDP
choiceview-clt,4316,TCP
,4316,UDP
fdt-rcatp,4320,TCP
fdt-rcatp,4320,UDP
rwhois,4321,TCP
rwhois,4321,UDP
trim-event,4322,TCP
trim-event,4322,UDP
trim-ice,4323,TCP
trim-ice,4323,UDP
geognosisman,4325,TCP
geognosisman,4325,UDP
geognosis,4326,TCP
geognosis,4326,UDP
jaxer-web,4327,TCP
jaxer-web,4327,UDP
jaxer-manager,4328,TCP
jaxer-manager,4328,UDP
publiqare-sync,4329,TCP
,4329,UDP
dey-sapi,4330,TCP
,4330,UDP
ktickets-rest,4331,TCP
,4331,UDP
ahsp,4333,TCP
ahsp,4333,UDP
ahsp,4333,SCTP
netconf-ch-ssh,4334,TCP
,4334,UDP
netconf-ch-tls,4335,TCP
,4335,UDP
restconf-ch-tls,4336,TCP
,4336,UDP
gaia,4340,TCP
gaia,4340,UDP
lisp-data,4341,TCP
lisp-data,4341,UDP
lisp-cons,4342,TCP
lisp-control,4342,UDP
unicall,4343,TCP
unicall,4343,UDP
vinainstall,4344,TCP
vinainstall,4344,UDP
m4-network-as,4345,TCP
m4-network-as,4345,UDP
elanlm,4346,TCP
elanlm,4346,UDP
lansurveyor,4347,TCP
lansurveyor,4347,UDP
itose,4348,TCP
itose,4348,UDP
fsportmap,4349,TCP
fsportmap,4349,UDP
net-device,4350,TCP
net-device,4350,UDP
plcy-net-svcs,4351,TCP
plcy-net-svcs,4351,UDP
pjlink,4352,TCP
pjlink,4352,UDP
f5-iquery,4353,TCP
f5-iquery,4353,UDP
qsnet-trans,4354,TCP
qsnet-trans,4354,UDP
qsnet-workst,4355,TCP
qsnet-workst,4355,UDP
qsnet-assist,4356,TCP
qsnet-assist,4356,UDP
qsnet-cond,4357,TCP
qsnet-cond,4357,UDP
qsnet-nucl,4358,TCP
qsnet-nucl,4358,UDP
omabcastltkm,4359,TCP
omabcastltkm,4359,UDP
matrix-vnet,4360,TCP
matrix_vnet,4360,TCP
,4360,UDP
,4361,TCP
nacnl,4361,UDP
,4362,TCP
afore-vdp-disc,4362,UDP
shadowstream,4366,UDP
,4366,TCP
wxbrief,4368,TCP
wxbrief,4368,UDP
epmd,4369,TCP
epmd,4369,UDP
elpro-tunnel,4370,TCP
elpro_tunnel,4370,TCP
elpro-tunnel,4370,UDP
elpro_tunnel,4370,UDP
l2c-control,4371,TCP
l2c-disc,4371,UDP
l2c-data,4372,TCP
l2c-data,4372,UDP
remctl,4373,TCP
remctl,4373,UDP
psi-ptt,4374,TCP
,4374,UDP
tolteces,4375,TCP
tolteces,4375,UDP
bip,4376,TCP
bip,4376,UDP
cp-spxsvr,4377,TCP
cp-spxsvr,4377,UDP
cp-spxdpy,4378,TCP
cp-spxdpy,4378,UDP
ctdb,4379,TCP
ctdb,4379,UDP
xandros-cms,4389,TCP
xandros-cms,4389,UDP
wiegand,4390,TCP
wiegand,4390,UDP
apwi-imserver,4391,TCP
,4391,UDP
apwi-rxserver,4392,TCP
,4392,UDP
apwi-rxspooler,4393,TCP
,4393,UDP
,4394,TCP
apwi-disc,4394,UDP
omnivisionesx,4395,TCP
omnivisionesx,4395,UDP
fly,4396,TCP
,4396,UDP
ds-srv,4400,TCP
ds-srv,4400,UDP
ds-srvr,4401,TCP
ds-srvr,4401,UDP
ds-clnt,4402,TCP
ds-clnt,4402,UDP
ds-user,4403,TCP
ds-user,4403,UDP
ds-admin,4404,TCP
ds-admin,4404,UDP
ds-mail,4405,TCP
ds-mail,4405,UDP
ds-slp,4406,TCP
ds-slp,4406,UDP
nacagent,4407,TCP
,4407,UDP
slscc,4408,TCP
,4408,UDP
netcabinet-com,4409,TCP
,4409,UDP
itwo-server,4410,TCP
,4410,UDP
found,4411,TCP
,4411,UDP
,4412,TCP
smallchat,4412,UDP
avi-nms,4413,TCP
avi-nms-disc,4413,UDP
updog,4414,TCP
,4414,UDP
brcd-vr-req,4415,TCP
,4415,UDP
pjj-player,4416,TCP
pjj-player-disc,4416,UDP
workflowdir,4417,TCP
,4417,UDP
,4418,TCP
axysbridge,4418,UDP
cbp,4419,TCP
,4419,UDP
nvm-express,4420,TCP
nvm-express,4420,UDP
scaleft,4421,TCP
,4421,UDP
tsepisp,4422,TCP
,4422,UDP
thingkit,4423,TCP
,4423,UDP
netrockey6,4425,TCP
netrockey6,4425,UDP
beacon-port-2,4426,TCP
beacon-port-2,4426,UDP
drizzle,4427,TCP
,4427,UDP
omviserver,4428,TCP
,4428,UDP
omviagent,4429,TCP
,4429,UDP
rsqlserver,4430,TCP
rsqlserver,4430,UDP
wspipe,4431,TCP
,4431,UDP
l-acoustics,4432,TCP
l-acoustics,4432,UDP
vop,4433,TCP
,4433,UDP
,4441,TCP
netblox,4441,UDP
saris,4442,TCP
saris,4442,UDP
pharos,4443,TCP
pharos,4443,UDP
krb524,4444,TCP
krb524,4444,UDP
nv-video,4444,TCP
nv-video,4444,UDP
upnotifyp,4445,TCP
upnotifyp,4445,UDP
n1-fwp,4446,TCP
n1-fwp,4446,UDP
n1-rmgmt,4447,TCP
n1-rmgmt,4447,UDP
asc-slmd,4448,TCP
asc-slmd,4448,UDP
privatewire,4449,TCP
privatewire,4449,UDP
camp,4450,TCP
camp,4450,UDP
ctisystemmsg,4451,TCP
ctisystemmsg,4451,UDP
ctiprogramload,4452,TCP
ctiprogramload,4452,UDP
nssalertmgr,4453,TCP
nssalertmgr,4453,UDP
nssagentmgr,4454,TCP
nssagentmgr,4454,UDP
prchat-user,4455,TCP
prchat-user,4455,UDP
prchat-server,4456,TCP
prchat-server,4456,UDP
prRegister,4457,TCP
prRegister,4457,UDP
mcp,4458,TCP
mcp,4458,UDP
hpssmgmt,4484,TCP
hpssmgmt,4484,UDP
assyst-dr,4485,TCP
,4485,UDP
icms,4486,TCP
icms,4486,UDP
prex-tcp,4487,TCP
,4487,UDP
awacs-ice,4488,TCP
awacs-ice,4488,UDP
ipsec-nat-t,4500,TCP
ipsec-nat-t,4500,UDP
a25-fap-fgw,4502,SCTP
,4534,TCP
armagetronad,4534,UDP
ehs,4535,TCP
ehs,4535,UDP
ehs-ssl,4536,TCP
ehs-ssl,4536,UDP
wssauthsvc,4537,TCP
wssauthsvc,4537,UDP
swx-gate,4538,TCP
swx-gate,4538,UDP
worldscores,4545,TCP
worldscores,4545,UDP
sf-lm,4546,TCP
sf-lm,4546,UDP
lanner-lm,4547,TCP
lanner-lm,4547,UDP
synchromesh,4548,TCP
synchromesh,4548,UDP
aegate,4549,TCP
aegate,4549,UDP
gds-adppiw-db,4550,TCP
gds-adppiw-db,4550,UDP
ieee-mih,4551,TCP
ieee-mih,4551,UDP
menandmice-mon,4552,TCP
menandmice-mon,4552,UDP
icshostsvc,4553,TCP
,4553,UDP
msfrs,4554,TCP
msfrs,4554,UDP
rsip,4555,TCP
rsip,4555,UDP
dtn-bundle,4556,TCP
dtn-bundle,4556,UDP
dtn-bundle,4556,DCCP
,4557,TCP
mtcevrunqss,4557,UDP
,4558,TCP
mtcevrunqman,4558,UDP
hylafax,4559,TCP
hylafax,4559,UDP
amahi-anywhere,4563,TCP
,4563,UDP
kwtc,4566,TCP
kwtc,4566,UDP
tram,4567,TCP
tram,4567,UDP
bmc-reporting,4568,TCP
bmc-reporting,4568,UDP
iax,4569,TCP
iax,4569,UDP
deploymentmap,4570,TCP
,4570,UDP
cardifftec-back,4573,TCP
,4573,UDP
rid,4590,TCP
,4590,UDP
l3t-at-an,4591,TCP
l3t-at-an,4591,UDP
,4592,TCP
hrpd-ith-at-an,4592,UDP
ipt-anri-anri,4593,TCP
ipt-anri-anri,4593,UDP
ias-session,4594,TCP
ias-session,4594,UDP
ias-paging,4595,TCP
ias-paging,4595,UDP
ias-neighbor,4596,TCP
ias-neighbor,4596,UDP
a21-an-1xbs,4597,TCP
a21-an-1xbs,4597,UDP
a16-an-an,4598,TCP
a16-an-an,4598,UDP
a17-an-an,4599,TCP
a17-an-an,4599,UDP
piranha1,4600,TCP
piranha1,4600,UDP
piranha2,4601,TCP
piranha2,4601,UDP
mtsserver,4602,TCP
,4602,UDP
menandmice-upg,4603,TCP
,4603,UDP
irp,4604,TCP
,4604,UDP
sixchat,4605,TCP
,4605,UDP
,4621,TCP
ventoso,4621,UDP
playsta2-app,4658,TCP
playsta2-app,4658,UDP
playsta2-lob,4659,TCP
playsta2-lob,4659,UDP
smaclmgr,4660,TCP
smaclmgr,4660,UDP
kar2ouche,4661,TCP
kar2ouche,4661,UDP
oms,4662,TCP
oms,4662,UDP
noteit,4663,TCP
noteit,4663,UDP
ems,4664,TCP
ems,4664,UDP
contclientms,4665,TCP
contclientms,4665,UDP
eportcomm,4666,TCP
eportcomm,4666,UDP
mmacomm,4667,TCP
mmacomm,4667,UDP
mmaeds,4668,TCP
mmaeds,4668,UDP
eportcommdata,4669,TCP
eportcommdata,4669,UDP
light,4670,TCP
light,4670,UDP
acter,4671,TCP
acter,4671,UDP
rfa,4672,TCP
rfa,4672,UDP
cxws,4673,TCP
cxws,4673,UDP
appiq-mgmt,4674,TCP
appiq-mgmt,4674,UDP
dhct-status,4675,TCP
dhct-status,4675,UDP
dhct-alerts,4676,TCP
dhct-alerts,4676,UDP
bcs,4677,TCP
bcs,4677,UDP
traversal,4678,TCP
traversal,4678,UDP
mgesupervision,4679,TCP
mgesupervision,4679,UDP
mgemanagement,4680,TCP
mgemanagement,4680,UDP
parliant,4681,TCP
parliant,4681,UDP
finisar,4682,TCP
finisar,4682,UDP
spike,4683,TCP
spike,4683,UDP
rfid-rp1,4684,TCP
rfid-rp1,4684,UDP
autopac,4685,TCP
autopac,4685,UDP
msp-os,4686,TCP
msp-os,4686,UDP
nst,4687,TCP
nst,4687,UDP
mobile-p2p,4688,TCP
mobile-p2p,4688,UDP
altovacentral,4689,TCP
altovacentral,4689,UDP
prelude,4690,TCP
prelude,4690,UDP
mtn,4691,TCP
mtn,4691,UDP
conspiracy,4692,TCP
conspiracy,4692,UDP
netxms-agent,4700,TCP
netxms-agent,4700,UDP
netxms-mgmt,4701,TCP
netxms-mgmt,4701,UDP
netxms-sync,4702,TCP
netxms-sync,4702,UDP
npqes-test,4703,TCP
,4703,UDP
assuria-ins,4704,TCP
,4704,UDP
truckstar,4725,TCP
truckstar,4725,UDP
,4726,TCP
a26-fap-fgw,4726,UDP
fcis,4727,TCP
fcis-disc,4727,UDP
capmux,4728,TCP
capmux,4728,UDP
,4729,TCP
gsmtap,4729,UDP
gearman,4730,TCP
gearman,4730,UDP
remcap,4731,TCP
,4731,UDP
,4732,TCP
ohmtrigger,4732,UDP
resorcs,4733,TCP
,4733,UDP
ipdr-sp,4737,TCP
ipdr-sp,4737,UDP
solera-lpn,4738,TCP
solera-lpn,4738,UDP
ipfix,4739,TCP
ipfix,4739,UDP
ipfix,4739,SCTP
ipfixs,4740,TCP
ipfixs,4740,SCTP
ipfixs,4740,UDP
lumimgrd,4741,TCP
lumimgrd,4741,UDP
sicct,4742,TCP
sicct-sdp,4742,UDP
openhpid,4743,TCP
openhpid,4743,UDP
ifsp,4744,TCP
ifsp,4744,UDP
fmp,4745,TCP
fmp,4745,UDP
buschtrommel,4747,UDP
,4747,TCP
profilemac,4749,TCP
profilemac,4749,UDP
ssad,4750,TCP
ssad,4750,UDP
spocp,4751,TCP
spocp,4751,UDP
snap,4752,TCP
snap,4752,UDP
simon,4753,TCP
simon-disc,4753,UDP
bfd-multi-ctl,4784,TCP
bfd-multi-ctl,4784,UDP
,4785,TCP
cncp,4785,UDP
smart-install,4786,TCP
,4786,UDP
sia-ctrl-plane,4787,TCP
,4787,UDP
xmcp,4788,TCP
,4788,UDP
vxlan,4789,UDP
,4789,TCP
vxlan-gpe,4790,UDP
,4790,TCP
roce,4791,UDP
,4791,TCP
iims,4800,TCP
iims,4800,UDP
iwec,4801,TCP
iwec,4801,UDP
ilss,4802,TCP
ilss,4802,UDP
notateit,4803,TCP
notateit-disc,4803,UDP
,4804,TCP
aja-ntv4-disc,4804,UDP
htcp,4827,TCP
htcp,4827,UDP
varadero-0,4837,TCP
varadero-0,4837,UDP
varadero-1,4838,TCP
varadero-1,4838,UDP
varadero-2,4839,TCP
varadero-2,4839,UDP
opcua-tcp,4840,TCP
opcua-udp,4840,UDP
quosa,4841,TCP
quosa,4841,UDP
gw-asv,4842,TCP
gw-asv,4842,UDP
opcua-tls,4843,TCP
opcua-tls,4843,UDP
gw-log,4844,TCP
gw-log,4844,UDP
wcr-remlib,4845,TCP
wcr-remlib,4845,UDP
contamac-icm,4846,TCP
contamac_icm,4846,TCP
contamac-icm,4846,UDP
contamac_icm,4846,UDP
wfc,4847,TCP
wfc,4847,UDP
appserv-http,4848,TCP
appserv-http,4848,UDP
appserv-https,4849,TCP
appserv-https,4849,UDP
sun-as-nodeagt,4850,TCP
sun-as-nodeagt,4850,UDP
derby-repli,4851,TCP
derby-repli,4851,UDP
unify-debug,4867,TCP
unify-debug,4867,UDP
phrelay,4868,TCP
phrelay,4868,UDP
phrelaydbg,4869,TCP
phrelaydbg,4869,UDP
cc-tracking,4870,TCP
cc-tracking,4870,UDP
wired,4871,TCP
wired,4871,UDP
tritium-can,4876,TCP
tritium-can,4876,UDP
lmcs,4877,TCP
lmcs,4877,UDP
,4878,TCP
inst-discovery,4878,UDP
wsdl-event,4879,TCP
,4879,UDP
hislip,4880,TCP
,4880,UDP
,4881,TCP
socp-t,4881,UDP
,4882,TCP
socp-c,4882,UDP
wmlserver,4883,TCP
,4883,UDP
hivestor,4884,TCP
hivestor,4884,UDP
abbs,4885,TCP
abbs,4885,UDP
lyskom,4894,TCP
lyskom,4894,UDP
radmin-port,4899,TCP
radmin-port,4899,UDP
hfcs,4900,TCP
hfcs,4900,UDP
flr-agent,4901,TCP
flr_agent,4901,TCP
,4901,UDP
magiccontrol,4902,TCP
,4902,UDP
lutap,4912,TCP
,4912,UDP
lutcp,4913,TCP
bones,4914,TCP
bones,4914,UDP
frcs,4915,TCP
,4915,UDP
an-signaling,4936,UDP
,4936,TCP
,4937,TCP
atsc-mh-ssc,4937,UDP
eq-office-4940,4940,TCP
eq-office-4940,4940,UDP
eq-office-4941,4941,TCP
eq-office-4941,4941,UDP
eq-office-4942,4942,TCP
eq-office-4942,4942,UDP
munin,4949,TCP
munin,4949,UDP
sybasesrvmon,4950,TCP
sybasesrvmon,4950,UDP
pwgwims,4951,TCP
pwgwims,4951,UDP
sagxtsds,4952,TCP
sagxtsds,4952,UDP
dbsyncarbiter,4953,TCP
,4953,UDP
ccss-qmm,4969,TCP
ccss-qmm,4969,UDP
ccss-qsm,4970,TCP
ccss-qsm,4970,UDP
ctxs-vpp,4980,UDP
,4980,TCP
webyast,4984,TCP
,4984,UDP
gerhcs,4985,TCP
,4985,UDP
mrip,4986,TCP
mrip,4986,UDP
smar-se-port1,4987,TCP
smar-se-port1,4987,UDP
smar-se-port2,4988,TCP
smar-se-port2,4988,UDP
parallel,4989,TCP
parallel,4989,UDP
busycal,4990,TCP
busycal,4990,UDP
vrt,4991,TCP
vrt,4991,UDP
hfcs-manager,4999,TCP
hfcs-manager,4999,UDP
commplex-main,5000,TCP
commplex-main,5000,UDP
commplex-link,5001,TCP
commplex-link,5001,UDP
rfe,5002,TCP
rfe,5002,UDP
fmpro-internal,5003,TCP
fmpro-internal,5003,UDP
avt-profile-1,5004,TCP
avt-profile-1,5004,UDP
avt-profile-1,5004,DCCP
avt-profile-2,5005,TCP
avt-profile-2,5005,UDP
avt-profile-2,5005,DCCP
wsm-server,5006,TCP
wsm-server,5006,UDP
wsm-server-ssl,5007,TCP
wsm-server-ssl,5007,UDP
synapsis-edge,5008,TCP
synapsis-edge,5008,UDP
winfs,5009,TCP
winfs,5009,UDP
telelpathstart,5010,TCP
telelpathstart,5010,UDP
telelpathattack,5011,TCP
telelpathattack,5011,UDP
nsp,5012,TCP
nsp,5012,UDP
fmpro-v6,5013,TCP
fmpro-v6,5013,UDP
,5014,TCP
onpsocket,5014,UDP
fmwp,5015,TCP
,5015,UDP
zenginkyo-1,5020,TCP
zenginkyo-1,5020,UDP
zenginkyo-2,5021,TCP
zenginkyo-2,5021,UDP
mice,5022,TCP
mice,5022,UDP
htuilsrv,5023,TCP
htuilsrv,5023,UDP
scpi-telnet,5024,TCP
scpi-telnet,5024,UDP
scpi-raw,5025,TCP
scpi-raw,5025,UDP
strexec-d,5026,TCP
strexec-d,5026,UDP
strexec-s,5027,TCP
strexec-s,5027,UDP
qvr,5028,TCP
,5028,UDP
infobright,5029,TCP
infobright,5029,UDP
surfpass,5030,TCP
surfpass,5030,UDP
,5031,TCP
dmp,5031,UDP
signacert-agent,5032,TCP
,5032,UDP
jtnetd-server,5033,TCP
,5033,UDP
jtnetd-status,5034,TCP
,5034,UDP
asnaacceler8db,5042,TCP
asnaacceler8db,5042,UDP
swxadmin,5043,TCP
swxadmin,5043,UDP
lxi-evntsvc,5044,TCP
lxi-evntsvc,5044,UDP
osp,5045,TCP
,5045,UDP
,5046,TCP
vpm-udp,5046,UDP
,5047,TCP
iscape,5047,UDP
texai,5048,TCP
,5048,UDP
ivocalize,5049,TCP
ivocalize,5049,UDP
mmcc,5050,TCP
mmcc,5050,UDP
ita-agent,5051,TCP
ita-agent,5051,UDP
ita-manager,5052,TCP
ita-manager,5052,UDP
rlm,5053,TCP
rlm-disc,5053,UDP
rlm-admin,5054,TCP
,5054,UDP
unot,5055,TCP
unot,5055,UDP
intecom-ps1,5056,TCP
intecom-ps1,5056,UDP
intecom-ps2,5057,TCP
intecom-ps2,5057,UDP
,5058,TCP
locus-disc,5058,UDP
sds,5059,TCP
sds,5059,UDP
sip,5060,TCP
sip,5060,UDP
sip,5060,SCTP
sips,5061,TCP
sips,5061,UDP
sips,5061,SCTP
na-localise,5062,TCP
na-localise,5062,UDP
csrpc,5063,TCP
,5063,UDP
ca-1,5064,TCP
ca-1,5064,UDP
ca-2,5065,TCP
ca-2,5065,UDP
stanag-5066,5066,TCP
stanag-5066,5066,UDP
authentx,5067,TCP
authentx,5067,UDP
bitforestsrv,5068,TCP
,5068,UDP
i-net-2000-npr,5069,TCP
i-net-2000-npr,5069,UDP
vtsas,5070,TCP
vtsas,5070,UDP
powerschool,5071,TCP
powerschool,5071,UDP
ayiya,5072,TCP
ayiya,5072,UDP
tag-pm,5073,TCP
tag-pm,5073,UDP
alesquery,5074,TCP
alesquery,5074,UDP
pvaccess,5075,TCP
,5075,UDP
pixelpusher,5078,UDP
,5078,TCP
,5079,TCP
cp-spxrpts,5079,UDP
onscreen,5080,TCP
onscreen,5080,UDP
